   #Hard_on_HCl   #Hard_on_HCl   #Hard_on_HCl
 #Erot(HCl)cm-1             #J    #Speed(m/s)
          63.56              2         135.85
         211.87              4         208.19
         317.80              5         402.84
         127.12              3         367.86
         211.87              4         548.17
        1165.28             10         549.09
          21.19              1         566.38
        1165.28             10         316.75
         593.23              7         750.48
           0.00              0         357.68
          63.56              2         624.62
         211.87              4         362.24
         762.73              8         469.03
          63.56              2         243.93
         317.80              5         502.75
         211.87              4         355.01
         211.87              4         364.06
         211.87              4         610.22
         444.92              6         301.34
         317.80              5         638.62
          21.19              1         400.16
         127.12              3         191.55
         317.80              5         372.99
         444.92              6         173.47
         127.12              3         214.00
         127.12              3         449.03
         127.12              3         443.88
         211.87              4         161.58
         317.80              5         142.48
         211.87              4         382.10
         211.87              4         195.62
         762.73              8         249.86
         211.87              4         195.75
         593.23              7         267.82
         127.12              3         255.29
          63.56              2         488.19
         211.87              4         444.15
          63.56              2         615.57
         127.12              3         392.47
          63.56              2         506.81
         444.92              6         185.89
          63.56              2         123.39
         593.23              7         245.32
          21.19              1         363.88
         444.92              6         437.18
         211.87              4         543.93
         762.73              8         314.93
         593.23              7         525.04
         317.80              5         426.88
         593.23              7         167.77
         953.41              9         522.58
         317.80              5         331.92
          63.56              2         315.71
        1398.33             11         378.89
         127.12              3         388.75
        1165.28             10         190.32
         127.12              3         448.13
         127.12              3         757.39
         127.12              3         264.40
         953.41              9         230.46
          63.56              2         691.00
         127.12              3         403.77
         211.87              4         179.90
         211.87              4         163.18
         211.87              4         194.51
         444.92              6         188.59
          21.19              1         210.18
         317.80              5         149.34
         127.12              3         377.44
         317.80              5         146.81
          21.19              1         159.43
         317.80              5         285.00
         444.92              6         333.58
         211.87              4         234.90
          63.56              2         286.46
         953.41              9         338.93
         127.12              3         271.86
         593.23              7         150.84
          63.56              2         230.71
          63.56              2         146.04
         593.23              7         128.95
         127.12              3         322.49
         211.87              4         311.91
         211.87              4         216.72
         211.87              4         436.55
         211.87              4         233.39
         317.80              5         359.01
         127.12              3         264.08
          63.56              2         539.59
         127.12              3         214.42
         127.12              3         401.60
         317.80              5         253.07
         211.87              4         373.11
         127.12              3         476.09
          63.56              2         491.21
         211.87              4         439.91
         593.23              7         174.41
          63.56              2         225.11
          63.56              2         352.06
         211.87              4         305.65
         127.12              3         187.29
         317.80              5         245.59
         127.12              3         242.67
         211.87              4         305.29
         127.12              3         409.04
         317.80              5         444.00
         127.12              3         329.16
         317.80              5         574.63
         444.92              6         432.98
         317.80              5         226.38
          63.56              2         289.29
          63.56              2         345.87
         317.80              5         478.88
         127.12              3         212.83
        2224.62             14         311.51
        1165.28             10         209.83
          63.56              2         606.27
         211.87              4         200.45
         127.12              3         404.27
        1165.28             10         265.70
         317.80              5         230.69
          21.19              1         346.11
         953.41              9         261.99
         211.87              4         249.25
          63.56              2         200.48
         127.12              3         424.57
         211.87              4         292.62
         127.12              3         232.45
         211.87              4         302.26
         762.73              8         711.51
          21.19              1         328.26
           0.00              0         235.33
         211.87              4         308.65
         444.92              6         213.80
         317.80              5         272.96
         211.87              4         129.87
         127.12              3         247.19
           0.00              0         381.32
         127.12              3         622.06
        1165.28             10         112.04
          63.56              2         178.15
           0.00              0         169.87
         317.80              5         454.82
          63.56              2         506.04
          21.19              1         305.68
          63.56              2         392.51
          63.56              2         368.18
         317.80              5         251.49
         127.12              3         153.13
         317.80              5         209.81
         444.92              6         354.69
         762.73              8         278.94
          21.19              1         323.46
         317.80              5         192.76
          63.56              2         408.48
         317.80              5         174.97
          63.56              2         301.41
         953.41              9         425.37
          63.56              2         598.75
         317.80              5         336.27
          21.19              1         310.78
         762.73              8         267.28
          63.56              2         342.90
         211.87              4         116.20
         444.92              6         256.49
         211.87              4         171.42
         211.87              4         434.46
         127.12              3         247.35
         211.87              4         416.47
           0.00              0         545.92
          63.56              2         515.40
        1165.28             10         285.71
          63.56              2         382.77
         211.87              4         335.85
         593.23              7         604.69
         593.23              7         484.77
         593.23              7         304.56
         953.41              9         349.46
         211.87              4         209.10
         953.41              9         279.66
           0.00              0         369.46
         444.92              6         324.77
         211.87              4         273.73
         127.12              3         376.76
         317.80              5         376.92
         211.87              4         278.95
         317.80              5         333.32
         444.92              6         465.93
          63.56              2         260.84
         593.23              7         535.76
         211.87              4         328.32
         317.80              5         678.23
         593.23              7         441.63
          21.19              1         356.43
         317.80              5         316.23
          63.56              2         376.68
         127.12              3         228.03
         211.87              4         346.59
          21.19              1         188.37
         317.80              5         697.08
         953.41              9         527.45
         317.80              5         246.48
         444.92              6         163.63
         127.12              3         629.58
         127.12              3         344.41
         211.87              4         232.37
         444.92              6         405.53
         593.23              7         387.32
          63.56              2         301.42
          21.19              1         162.09
         127.12              3         330.65
         211.87              4         185.40
          63.56              2         264.03
           0.00              0         470.67
         127.12              3         671.53
          21.19              1         237.31
         444.92              6         417.36
          63.56              2         432.48
         317.80              5         499.06
          21.19              1         188.85
          63.56              2         481.66
          63.56              2         430.25
         593.23              7         189.16
         127.12              3         279.69
         444.92              6         237.59
           0.00              0         380.26
         317.80              5         735.34
         444.92              6         371.66
         127.12              3         196.24
         211.87              4         314.89
         593.23              7         357.99
         211.87              4         321.68
         953.41              9         205.61
         444.92              6         285.81
         762.73              8         120.20
         444.92              6         549.42
         211.87              4         603.70
         444.92              6         153.67
         127.12              3         287.87
         211.87              4         293.50
          63.56              2         290.20
         317.80              5         295.99
          63.56              2         525.67
          21.19              1         477.79
         953.41              9         472.05
          21.19              1         353.81
          21.19              1         247.22
         127.12              3         530.40
         593.23              7         296.34
         127.12              3         219.53
         317.80              5         245.24
         317.80              5         335.97
         127.12              3         498.58
         593.23              7         284.72
        1398.33             11         208.90
         211.87              4         334.88
         127.12              3         161.25
         444.92              6         494.32
         211.87              4         232.16
          63.56              2         296.55
          63.56              2         628.54
         317.80              5         346.06
         317.80              5         615.63
         317.80              5         582.89
         593.23              7         361.23
         127.12              3         108.52
         127.12              3         232.34
        1165.28             10         165.96
          63.56              2         621.86
         211.87              4         471.38
          63.56              2         222.72
         444.92              6         364.43
          63.56              2         579.21
          21.19              1         144.44
          21.19              1         424.63
         317.80              5         366.93
          63.56              2         306.89
          21.19              1         261.50
         211.87              4         282.64
         127.12              3         389.80
         127.12              3         248.75
         211.87              4         400.13
          63.56              2         282.39
         593.23              7         626.18
         127.12              3         170.58
         211.87              4         160.67
         127.12              3         436.06
         444.92              6         305.39
         444.92              6         406.16
          63.56              2         412.28
          63.56              2         140.82
         317.80              5         302.44
         317.80              5         381.72
         211.87              4         329.25
          63.56              2         130.33
         593.23              7         221.81
         762.73              8         292.50
          63.56              2         338.54
         593.23              7         299.07
         593.23              7         210.53
         317.80              5         280.00
         317.80              5         186.24
          63.56              2         289.57
         211.87              4         401.74
         127.12              3         354.10
         593.23              7         340.44
           0.00              0         187.89
         211.87              4         513.40
         593.23              7         292.57
         444.92              6         447.18
          63.56              2         138.24
          63.56              2         157.53
         444.92              6         273.30
         211.87              4         266.60
          21.19              1         196.42
         593.23              7         378.39
           0.00              0         322.93
         127.12              3         209.63
         211.87              4         316.75
         127.12              3         280.35
         211.87              4         532.53
         953.41              9         390.38
          21.19              1         384.36
         211.87              4         360.75
         211.87              4         164.02
         953.41              9         209.51
         211.87              4         553.52
          63.56              2         326.21
         317.80              5         238.21
         444.92              6         309.51
         127.12              3         651.08
         762.73              8         192.86
          63.56              2         183.07
         127.12              3         564.16
         211.87              4         152.80
         211.87              4         175.98
          63.56              2         404.87
         211.87              4         372.69
         444.92              6         148.91
         211.87              4         312.65
          21.19              1         366.81
         211.87              4         291.88
         593.23              7         419.61
         127.12              3         233.49
         762.73              8         282.08
         953.41              9         343.59
         211.87              4         182.31
         444.92              6         177.60
         317.80              5         136.91
         762.73              8         541.71
         317.80              5         148.06
          21.19              1         260.28
         317.80              5         389.12
          21.19              1         226.60
         593.23              7         334.09
          21.19              1         201.96
          63.56              2         581.78
         127.12              3         565.48
         317.80              5         193.88
         317.80              5         340.52
         127.12              3         363.65
          21.19              1         428.13
         317.80              5         632.49
          21.19              1         502.90
          21.19              1         286.77
         317.80              5         282.81
         593.23              7         501.28
         211.87              4         263.19
          63.56              2         328.63
         127.12              3         222.24
          63.56              2         220.86
          21.19              1         248.86
          21.19              1         356.27
         127.12              3         344.24
         317.80              5         198.57
         127.12              3         436.92
         211.87              4         306.25
         211.87              4         179.51
         127.12              3         131.38
         593.23              7         299.82
          21.19              1         255.78
          21.19              1         403.93
          21.19              1         285.42
          63.56              2         197.31
        1398.33             11         450.80
         211.87              4         274.20
         211.87              4         267.07
         593.23              7         399.72
         317.80              5         325.73
         444.92              6         180.79
          63.56              2         386.94
         127.12              3         445.84
         444.92              6         197.03
         444.92              6         372.22
         211.87              4         417.26
          63.56              2         296.32
         593.23              7         560.00
         211.87              4         163.51
         317.80              5         268.35
         762.73              8         586.09
          21.19              1         229.55
          21.19              1         282.28
         593.23              7         193.68
          63.56              2         238.53
          63.56              2         244.71
         317.80              5         140.34
         127.12              3         275.09
         127.12              3         446.32
        1928.00             13         308.14
         127.12              3         362.32
         317.80              5         377.55
         127.12              3         278.80
         444.92              6         385.86
         762.73              8         390.65
         444.92              6         369.48
         127.12              3         316.45
         317.80              5         261.01
         211.87              4         362.06
         211.87              4         403.70
          63.56              2         323.27
         444.92              6         211.23
         127.12              3         426.06
          21.19              1         380.13
          21.19              1         319.30
          63.56              2         207.01
         317.80              5         607.43
         317.80              5         281.20
          21.19              1         276.33
         317.80              5         202.82
          21.19              1         295.70
         127.12              3         200.01
         593.23              7         276.49
         762.73              8         430.26
         127.12              3         139.98
          21.19              1         296.94
         762.73              8         317.82
         317.80              5         205.07
         127.12              3         772.37
         317.80              5         737.17
         211.87              4         241.89
         127.12              3         540.53
         127.12              3         226.94
          21.19              1         339.22
         444.92              6         383.89
          63.56              2         421.66
         127.12              3         176.12
         127.12              3         375.89
         211.87              4         233.39
         127.12              3         141.46
         211.87              4         139.17
          21.19              1         267.61
         317.80              5         298.83
         317.80              5         367.60
         127.12              3         313.26
          21.19              1         130.12
        1165.28             10         433.03
         127.12              3         586.33
          21.19              1         185.69
         953.41              9         370.99
         211.87              4         255.60
          63.56              2         217.40
         444.92              6         419.55
          63.56              2         406.56
          63.56              2         255.74
         127.12              3         323.37
         127.12              3         127.24
         593.23              7         258.61
         127.12              3         176.05
          63.56              2         418.65
         211.87              4         260.61
          63.56              2         218.40
         127.12              3         282.07
         444.92              6         218.82
          21.19              1         123.12
         127.12              3         302.02
         211.87              4         460.04
         317.80              5         247.17
         211.87              4         506.83
         211.87              4         283.52
         444.92              6         371.14
          21.19              1         502.44
         211.87              4         210.24
         211.87              4         187.73
         127.12              3         519.73
        1165.28             10         167.01
         444.92              6         263.96
         211.87              4         253.69
         127.12              3         314.73
         211.87              4         357.65
         211.87              4         279.47
         211.87              4         486.19
           0.00              0         665.41
          63.56              2         400.21
         317.80              5         272.64
         317.80              5         441.07
          63.56              2         205.25
         127.12              3         446.12
         317.80              5         343.02
         762.73              8         299.56
         593.23              7         558.97
          63.56              2         230.86
         444.92              6         311.14
           0.00              0         288.13
         444.92              6         183.35
         127.12              3         262.09
         127.12              3         437.92
           0.00              0         581.25
         127.12              3         576.09
         317.80              5         321.54
         444.92              6         675.58
         593.23              7         219.44
         593.23              7         442.52
         127.12              3         516.13
         211.87              4         328.48
         444.92              6         223.68
          63.56              2         534.86
         127.12              3         342.07
         444.92              6         184.57
        1165.28             10         295.18
         444.92              6         261.63
         211.87              4         221.52
         317.80              5         545.67
          21.19              1         153.78
         317.80              5         404.37
         317.80              5         197.66
         127.12              3         317.55
         317.80              5         437.39
         444.92              6         275.57
          21.19              1         287.14
         593.23              7         270.04
         444.92              6         435.71
         444.92              6         462.01
        1165.28             10         251.80
         444.92              6         146.85
         211.87              4         393.68
         593.23              7         134.25
         127.12              3         144.96
         444.92              6         163.40
          63.56              2         137.87
         127.12              3         300.98
         127.12              3         180.74
         317.80              5         588.36
         444.92              6         282.04
         444.92              6         324.97
         762.73              8         481.29
         211.87              4         311.81
          63.56              2         491.76
         953.41              9         228.92
         211.87              4         506.82
         317.80              5         336.11
         593.23              7         482.26
         211.87              4         302.38
         593.23              7         285.07
          63.56              2         508.11
         317.80              5         421.79
         211.87              4         218.36
         211.87              4         292.84
         317.80              5         449.90
         444.92              6         267.39
         211.87              4         660.36
          63.56              2         540.78
         317.80              5         697.88
         127.12              3         210.78
         444.92              6         134.34
         444.92              6         248.94
         444.92              6         385.29
          21.19              1         354.07
          63.56              2         405.95
          21.19              1         402.76
         953.41              9         342.21
         444.92              6         118.07
         127.12              3         250.87
         127.12              3         433.21
         444.92              6         264.36
         127.12              3         399.04
         762.73              8         529.72
         444.92              6         298.28
         762.73              8         448.84
         953.41              9         141.87
          21.19              1         264.49
         444.92              6         422.27
         127.12              3         313.80
         317.80              5         496.57
         317.80              5         216.22
         317.80              5         365.57
         211.87              4         324.77
         211.87              4         319.98
           0.00              0         149.41
         593.23              7         246.20
         317.80              5         482.10
         593.23              7         193.83
          63.56              2         544.79
        1165.28             10         223.32
         593.23              7         176.12
         953.41              9         277.51
         127.12              3         399.55
         211.87              4         390.93
         211.87              4         431.19
         317.80              5         413.38
         317.80              5         250.83
         317.80              5         141.05
         127.12              3         202.82
          63.56              2         188.42
         444.92              6         180.04
         127.12              3         385.05
         317.80              5         692.64
         444.92              6         159.87
         211.87              4         430.20
        1165.28             10         276.56
         762.73              8         394.98
         444.92              6         529.45
          63.56              2         193.95
         953.41              9         455.48
         127.12              3         415.40
         317.80              5         447.66
         317.80              5         357.35
         762.73              8         214.59
         762.73              8         391.26
         211.87              4         205.12
         127.12              3         295.03
         444.92              6         193.44
         317.80              5         166.21
         211.87              4         511.24
         317.80              5         176.88
         762.73              8         324.54
         211.87              4         175.27
          21.19              1         259.43
          63.56              2         650.10
         127.12              3         190.35
         593.23              7         103.69
         317.80              5         354.93
         444.92              6         398.99
         211.87              4         223.07
          21.19              1         476.06
         444.92              6         209.54
          63.56              2         499.66
         127.12              3         312.18
         762.73              8         259.40
         211.87              4         146.66
          21.19              1         271.21
          21.19              1         391.91
         211.87              4         276.93
          21.19              1         373.64
         211.87              4         328.83
          63.56              2         387.63
         127.12              3         183.13
         762.73              8         147.33
         211.87              4         612.76
          21.19              1         260.03
         762.73              8         441.18
         762.73              8         310.33
         211.87              4         231.01
         317.80              5         258.06
         317.80              5         294.36
         444.92              6         375.06
         593.23              7         201.55
         211.87              4         259.55
          63.56              2         465.12
         127.12              3         263.86
         444.92              6         400.55
         593.23              7         272.93
         444.92              6         277.98
          21.19              1         459.90
         317.80              5         117.71
         211.87              4         455.81
         127.12              3         200.14
           0.00              0         206.04
         211.87              4         321.29
         762.73              8         235.31
         127.12              3         345.92
         444.92              6         322.86
         317.80              5         180.34
         211.87              4         425.09
         317.80              5         227.17
        1165.28             10         405.68
         317.80              5         380.05
         762.73              8         391.45
         317.80              5         209.91
         127.12              3         318.77
           0.00              0         108.48
         211.87              4         519.19
         127.12              3         327.78
         317.80              5         448.32
        1165.28             10         305.71
         127.12              3         183.03
         127.12              3         568.12
         317.80              5         432.85
         444.92              6         113.22
        1165.28             10         381.50
         211.87              4         173.30
         127.12              3         203.59
         317.80              5         290.25
         127.12              3         250.06
         593.23              7         326.98
         317.80              5         226.18
          63.56              2         292.81
         317.80              5         142.22
         211.87              4         157.93
           0.00              0         237.93
         317.80              5         146.81
         953.41              9         377.79
         762.73              8         548.87
         593.23              7         450.15
         211.87              4         328.66
         127.12              3         265.09
         211.87              4         186.60
         444.92              6         206.89
         593.23              7         242.73
         593.23              7         558.76
         211.87              4         423.70
         593.23              7         170.36
         317.80              5         270.18
         127.12              3         264.12
         317.80              5         640.18
         444.92              6         579.17
          63.56              2         242.31
         317.80              5         270.96
         127.12              3         396.62
         211.87              4         433.67
         444.92              6         409.73
         127.12              3         160.01
         444.92              6         247.31
          63.56              2         370.97
          21.19              1         273.09
         211.87              4         232.33
          63.56              2         219.91
         211.87              4         115.10
         211.87              4         316.91
         211.87              4         377.82
         127.12              3         143.70
         317.80              5         443.21
         211.87              4         182.74
          21.19              1         457.38
         127.12              3         474.02
          21.19              1         369.40
         317.80              5         309.05
         127.12              3         163.96
         211.87              4         245.89
         444.92              6         353.62
          63.56              2         105.34
         762.73              8         221.57
         211.87              4         179.47
         762.73              8         449.35
         127.12              3         127.67
          63.56              2         158.55
         317.80              5         177.56
        1652.57             12         271.86
         953.41              9         305.96
          21.19              1         368.77
         444.92              6         269.23
          21.19              1         394.33
         211.87              4         313.79
          21.19              1         360.36
         127.12              3         437.80
         593.23              7         351.99
          21.19              1         156.77
         211.87              4         400.69
         127.12              3         336.01
         317.80              5         298.26
        2224.62             14         112.89
         317.80              5         291.87
         317.80              5         599.63
          63.56              2         321.13
         211.87              4         370.40
         211.87              4         147.43
          63.56              2         144.36
         593.23              7         326.80
          21.19              1         295.34
          21.19              1         488.48
        1652.57             12         185.86
         127.12              3         579.34
          21.19              1         405.76
          63.56              2         105.47
         444.92              6         247.65
         593.23              7         448.95
         127.12              3         396.27
         127.12              3         318.90
         211.87              4         329.06
         444.92              6         174.84
         127.12              3         301.84
         444.92              6         394.77
         127.12              3         225.64
         317.80              5         113.51
         762.73              8         279.76
         127.12              3         194.30
         444.92              6         288.15
         317.80              5         271.15
          63.56              2         437.40
         211.87              4         638.55
         127.12              3         107.14
         317.80              5         476.47
         593.23              7         320.21
         211.87              4         370.70
         762.73              8         420.03
         211.87              4         181.53
         593.23              7         165.69
         593.23              7         265.80
         127.12              3         194.62
          63.56              2         199.04
         317.80              5         226.57
         444.92              6         164.42
         953.41              9         276.16
         317.80              5         288.74
         127.12              3         109.79
         127.12              3         274.20
         317.80              5         603.56
          63.56              2         264.46
         317.80              5         270.02
          63.56              2         264.39
         444.92              6         421.54
         211.87              4         151.37
          63.56              2         255.48
          21.19              1         325.68
         317.80              5         282.18
         953.41              9         278.81
         762.73              8         430.57
          63.56              2         257.21
         317.80              5         476.21
         211.87              4         171.44
         211.87              4         250.65
         444.92              6         155.44
         127.12              3         224.63
          21.19              1         145.43
          21.19              1         351.22
         317.80              5         308.08
         211.87              4         501.10
         211.87              4         136.22
          63.56              2         224.78
         211.87              4         324.84
          63.56              2         265.84
         211.87              4         209.54
         593.23              7         371.23
         211.87              4         312.84
         317.80              5         254.36
         317.80              5         248.25
          63.56              2         205.22
         593.23              7         519.82
         593.23              7         236.79
         211.87              4         380.00
           0.00              0         298.91
         211.87              4         418.94
          63.56              2         329.20
         317.80              5         535.79
         211.87              4         231.81
         762.73              8         209.00
          63.56              2         195.75
         444.92              6         212.98
          21.19              1         150.40
         211.87              4         405.88
         444.92              6         351.65
         211.87              4         363.03
         762.73              8         390.13
         593.23              7         406.77
         762.73              8         277.57
         444.92              6         185.18
        1398.33             11         547.72
          63.56              2         544.77
        1398.33             11         437.04
         444.92              6         104.13
         211.87              4         354.47
         444.92              6         197.42
         127.12              3         549.17
         444.92              6         280.02
         317.80              5         563.92
          21.19              1         305.65
          63.56              2         224.51
        1398.33             11         296.04
         211.87              4         323.06
         211.87              4         264.09
          63.56              2         404.50
         762.73              8         389.19
         444.92              6         520.79
         317.80              5         247.13
         127.12              3         399.56
          63.56              2         491.83
         762.73              8         110.72
         211.87              4         233.32
          21.19              1         265.10
           0.00              0         165.79
         953.41              9         630.04
         317.80              5         314.83
          63.56              2         415.72
         762.73              8         523.80
         593.23              7         302.65
        1165.28             10         597.59
        1398.33             11         295.34
         953.41              9         815.85
          63.56              2         476.47
         127.12              3         163.22
         211.87              4         546.74
          21.19              1         268.62
          63.56              2         278.32
          21.19              1         269.77
         211.87              4         105.38
         953.41              9         608.90
          21.19              1         243.01
         444.92              6         380.75
         211.87              4         197.61
         444.92              6         533.41
         127.12              3         495.88
         211.87              4         357.46
         444.92              6         448.76
         317.80              5         467.22
          63.56              2         355.97
        1398.33             11         467.59
         211.87              4         339.58
          21.19              1          85.29
         127.12              3         286.10
         317.80              5         279.73
         593.23              7         341.81
         211.87              4         597.17
          63.56              2         246.64
          21.19              1         355.00
         211.87              4         449.57
          21.19              1         421.21
         211.87              4         242.49
         317.80              5         220.38
         593.23              7         425.08
         211.87              4         288.96
         211.87              4         297.23
         211.87              4         297.88
         211.87              4         399.69
         211.87              4         365.75
           0.00              0         336.75
           0.00              0         372.88
          63.56              2         123.18
         211.87              4         508.16
         127.12              3         204.52
         211.87              4         214.55
         762.73              8         165.59
         211.87              4         295.76
         317.80              5         485.55
          63.56              2         285.91
          21.19              1         382.28
          63.56              2         176.71
         953.41              9         188.62
         762.73              8         235.64
         127.12              3         508.68
         127.12              3         469.10
         762.73              8         232.20
         444.92              6         263.84
         317.80              5         288.52
         593.23              7         209.64
         317.80              5         125.89
         444.92              6         287.33
         211.87              4         332.43
         317.80              5         271.44
         127.12              3         526.14
         317.80              5         178.64
         127.12              3         292.32
         444.92              6         243.89
         317.80              5         417.39
          63.56              2         119.08
         317.80              5         206.39
          21.19              1         130.64
          21.19              1         465.93
         211.87              4         154.60
         211.87              4         393.31
         444.92              6         622.51
          63.56              2         506.09
         317.80              5         313.31
         127.12              3         226.93
         593.23              7         529.88
         317.80              5         218.90
         211.87              4         267.43
         211.87              4         794.12
         211.87              4         433.66
         593.23              7         403.73
         211.87              4         301.84
         127.12              3         121.56
          21.19              1         242.12
         211.87              4         318.83
          21.19              1         297.23
         593.23              7         252.80
         317.80              5         428.79
          63.56              2         334.71
         444.92              6         171.29
         127.12              3         356.92
          21.19              1         400.78
         593.23              7         258.88
         317.80              5         346.34
         127.12              3         521.59
          63.56              2         142.42
         211.87              4         323.58
         211.87              4         137.79
         127.12              3         218.10
         211.87              4         214.31
         317.80              5         471.88
         127.12              3         374.35
         593.23              7         140.47
        1398.33             11         258.55
         444.92              6         204.05
          21.19              1         626.93
          21.19              1         435.22
          21.19              1         276.36
          63.56              2         537.87
         444.92              6         397.54
         211.87              4         290.42
         444.92              6         675.89
         593.23              7         220.67
          63.56              2         548.27
         317.80              5         244.46
          21.19              1         335.00
         127.12              3         303.76
         127.12              3         230.70
         444.92              6         110.24
         953.41              9         215.32
          63.56              2         271.66
         127.12              3         268.17
         211.87              4         116.53
         444.92              6         446.25
         317.80              5         223.48
          63.56              2         445.06
         127.12              3         296.77
         211.87              4         148.16
          21.19              1         191.50
         317.80              5         435.47
         127.12              3         249.25
         211.87              4         225.18
         127.12              3         236.36
         127.12              3         284.81
         211.87              4         443.15
         127.12              3         135.55
         211.87              4         189.69
           0.00              0         395.19
          21.19              1         425.39
         593.23              7         447.10
         127.12              3         271.27
         127.12              3         390.18
         444.92              6         203.66
          63.56              2         118.15
         317.80              5         183.30
         762.73              8         681.61
         593.23              7         322.35
         593.23              7         261.68
         317.80              5         347.66
          63.56              2         550.58
         444.92              6         269.61
         127.12              3         172.46
         127.12              3         276.30
         211.87              4         177.74
          63.56              2         245.38
          21.19              1         304.35
          63.56              2         493.87
          21.19              1         562.56
         317.80              5         212.38
          21.19              1         292.40
         953.41              9         522.36
         953.41              9         258.89
         211.87              4         582.22
          63.56              2         159.32
         211.87              4         193.52
         127.12              3         722.58
         444.92              6         451.93
         317.80              5         520.44
         127.12              3         355.65
         211.87              4         294.77
         127.12              3         496.15
          21.19              1         457.15
         317.80              5         198.23
          21.19              1         152.72
          63.56              2         372.09
         593.23              7         462.88
         317.80              5         107.26
         593.23              7         275.55
          21.19              1         333.42
          21.19              1         237.68
          21.19              1         467.28
         317.80              5         197.90
          21.19              1         306.29
         317.80              5         367.63
         211.87              4         371.83
         593.23              7         526.10
         444.92              6         271.59
          63.56              2         451.30
         317.80              5         276.58
         317.80              5         479.00
          63.56              2         396.75
         127.12              3         324.96
          63.56              2         430.03
         317.80              5         363.34
         211.87              4         223.41
          21.19              1         192.84
         444.92              6         346.88
          21.19              1         470.40
         127.12              3         379.47
         127.12              3         505.73
         444.92              6         259.98
         762.73              8         468.24
         593.23              7         312.30
          21.19              1         325.13
          63.56              2         358.62
         444.92              6         206.65
         762.73              8         350.26
         317.80              5         112.21
         127.12              3         128.19
         127.12              3         333.24
          21.19              1         562.19
         953.41              9         233.60
         317.80              5         227.38
        1398.33             11         135.66
         127.12              3         200.89
         953.41              9         268.19
          21.19              1         535.79
         762.73              8         251.27
           0.00              0         289.79
         127.12              3         184.33
          63.56              2         314.04
         593.23              7         165.16
         762.73              8         321.24
          21.19              1         597.57
          21.19              1         482.41
        2224.62             14         313.25
          63.56              2         221.22
         127.12              3         185.85
         317.80              5         430.64
         593.23              7         275.81
         444.92              6         325.33
         444.92              6         152.55
         211.87              4         369.56
         127.12              3         192.28
         127.12              3         189.68
         444.92              6         254.09
         317.80              5         503.08
         762.73              8         183.10
          63.56              2         394.55
         762.73              8         452.38
        1652.57             12         298.75
           0.00              0         581.23
          63.56              2         589.44
          63.56              2         394.40
         762.73              8         320.15
         211.87              4         246.76
         127.12              3         360.76
         211.87              4         358.21
         593.23              7         256.90
         317.80              5         292.82
        1165.28             10         181.25
         444.92              6         309.14
         127.12              3         418.42
         211.87              4         334.04
        1165.28             10         333.24
          63.56              2         180.56
         444.92              6         701.42
         953.41              9         166.43
         211.87              4         381.83
          21.19              1         170.71
          63.56              2         464.08
         444.92              6         265.64
         127.12              3         422.23
         127.12              3         317.72
         211.87              4         287.90
         317.80              5         116.83
         211.87              4         363.40
         593.23              7         106.77
         444.92              6         114.08
          63.56              2         329.26
         127.12              3         376.05
         593.23              7         216.99
         444.92              6         535.79
         444.92              6         349.89
         211.87              4         178.68
         317.80              5         334.87
         211.87              4         427.97
           0.00              0         477.88
         317.80              5         357.70
         127.12              3         294.85
         317.80              5         243.08
         211.87              4          93.57
         127.12              3         209.04
         317.80              5         431.33
          63.56              2         188.40
          63.56              2         308.99
         317.80              5         389.71
         953.41              9         555.82
         317.80              5         132.01
         127.12              3         275.26
         317.80              5         138.10
         762.73              8         101.43
         762.73              8         646.64
         317.80              5         170.87
          21.19              1         353.57
         317.80              5         422.66
         444.92              6         428.49
         127.12              3         213.95
         211.87              4         250.09
         127.12              3         382.05
         593.23              7         652.77
         444.92              6         373.95
         444.92              6         472.70
         593.23              7         465.79
         593.23              7         289.16
           0.00              0         403.16
         127.12              3         407.89
         317.80              5         371.38
         127.12              3         341.44
         211.87              4         232.31
         444.92              6         441.78
        1165.28             10         165.85
         127.12              3         372.33
         211.87              4         229.71
         127.12              3         305.63
         593.23              7         283.60
         444.92              6         355.14
          63.56              2         196.82
         444.92              6         601.34
          21.19              1         485.18
         762.73              8         165.94
         211.87              4         209.12
         317.80              5         302.68
         127.12              3         276.80
         762.73              8         354.88
          63.56              2         127.99
         317.80              5         358.81
          21.19              1         510.18
        1165.28             10         227.14
          63.56              2         454.29
         317.80              5         478.86
          21.19              1         176.42
         127.12              3         360.24
         444.92              6         624.32
          63.56              2         360.31
         317.80              5         438.49
         211.87              4         151.01
          21.19              1         347.92
         127.12              3         427.55
          63.56              2         252.46
         211.87              4         133.68
         127.12              3         477.07
         953.41              9         510.33
         444.92              6         349.07
         593.23              7         198.05
         762.73              8         194.10
           0.00              0         650.23
         593.23              7         522.79
          63.56              2         187.36
         317.80              5         262.88
         593.23              7         465.11
         211.87              4         247.21
         762.73              8         257.46
         444.92              6         330.08
         444.92              6         235.39
         317.80              5         229.69
           0.00              0         239.65
         593.23              7         271.36
         444.92              6         294.56
         593.23              7         123.61
           0.00              0         138.82
         593.23              7         206.39
         211.87              4         232.25
         127.12              3         329.28
          63.56              2         149.97
         762.73              8         231.70
        1165.28             10         542.54
         444.92              6         176.33
        1398.33             11         159.73
         317.80              5         256.31
         211.87              4         320.03
         317.80              5         285.15
         593.23              7         253.54
         593.23              7         566.61
         127.12              3         474.04
          63.56              2         439.32
