 #No_Constraint #No_Constraint #No_Constraint
   #Erot(W)cm-1             #J    #Speed(m/s)
         612.50              6         370.70
         734.69              8         488.11
         900.46              8         769.30
         390.35              6         228.65
         198.53              3         693.84
         425.59              5         360.04
         473.52              6         446.75
          68.61              2         170.84
         211.24              3         569.92
         204.03              3         583.09
         328.97              3         681.38
          69.95              2         429.95
         212.69              4         573.43
         296.13              3         714.36
         538.76              7         564.60
         106.90              2         903.93
         852.42              8         275.37
         286.17              4         273.93
         149.10              3         961.73
         639.96              8         314.40
         102.60              2         533.86
         420.10              5         369.87
         159.43              4         431.74
         415.88              6         902.68
         245.22              4        1269.97
         789.50              6         411.22
         984.15             10         374.11
         691.17              4         716.71
         289.38              5         726.13
         273.65              4         274.07
         996.46              5         217.26
         787.90              6         408.24
         397.18              6         255.32
         351.94              4         163.06
         212.88              3         403.55
          50.71              1         579.61
         511.15              6         318.75
         445.37              5         626.38
         385.47              4         520.75
         187.62              4         641.28
         262.19              4         430.87
         623.65              5         523.26
         526.69              5         651.86
         150.38              3         627.16
         218.77              4         276.62
         201.02              3         605.28
         174.41              4         547.20
        1183.99              8         291.04
         209.90              4         546.93
          14.80              1         190.05
         123.75              3         319.74
         884.16              9         777.85
        1585.00             12         836.90
          13.92              0         384.00
         191.07              3         600.33
         559.59              6         124.15
         598.50              6         267.40
         138.47              3         486.70
         486.94              4         397.92
         199.39              3         545.21
        1173.11              7         357.44
          97.63              2         611.86
        1355.18             11         224.60
         315.98              4         849.00
         250.71              4         216.21
         454.21              6         353.34
          66.50              2         669.25
         384.41              5         425.13
         668.15              8         254.13
         772.65              8         577.88
         463.17              5         369.36
          49.77              2         808.78
         152.14              3         641.45
         144.79              3         522.60
          83.06              2        1043.69
         324.70              5         717.84
         460.49              6         449.28
         144.62              4         533.78
         190.83              3        1032.69
         284.38              3        1182.01
         357.74              5         315.02
         385.79              6         441.61
         325.28              5         871.95
        1080.97              8         285.72
         265.00              4         341.49
         497.33              6         783.31
         279.83              4         841.64
          93.37              2         208.69
         219.99              2         484.55
         478.25              7         330.65
         315.20              5         305.52
         800.39              8         546.30
         548.08              8         965.33
         209.15              3         310.04
         129.09              3         742.55
         119.97              3         807.73
         391.33              5         502.59
         377.67              4         927.15
          89.79              2         326.79
         118.16              2         344.59
         138.91              2         730.10
         411.75              5         597.83
         242.49              4         324.58
         725.40              5         392.56
         114.48              3         466.20
        1083.69              9         343.89
          72.23              2         138.51
         976.55              7         328.80
         386.05              6         819.26
         385.36              5         203.84
          92.88              3         714.43
         110.30              2         460.63
        1489.62              8         834.55
         161.95              3         646.61
         155.85              3         411.20
         165.07              3         298.89
         340.05              5         561.78
          28.71              1         220.65
         261.97              5         469.76
         214.66              4         974.72
          81.11              2         455.15
          19.06              1         337.21
          14.40              0         519.30
         609.39              7         595.20
         325.85              4         687.43
         270.92              3         574.03
         959.25              8         423.84
         204.40              3         166.37
        1115.51              7        1070.73
         136.11              3         191.10
        1009.89              9         445.83
         250.76              4         457.76
          43.92              1         273.86
         106.40              2         763.69
         828.18              6         995.52
         207.38              4         487.96
          99.51              2         262.84
         403.60              5         530.50
         328.97              5         589.45
         493.76              6         353.91
         338.00              3         389.92
         386.09              4         530.70
          20.39              1         364.88
         239.65              4         338.74
         674.58              7         751.40
         430.50              6         250.02
          45.32              2         571.21
         231.17              4         470.14
         143.71              2         542.49
         389.07              4         360.17
         337.97              5         521.16
         127.34              3         382.97
         383.97              5         474.27
         837.13              5         906.86
         298.07              4         433.93
         229.11              3         608.15
        1117.82              8         680.07
         116.59              2         335.56
         196.52              3         573.01
         677.11              8         404.65
         182.07              3         575.71
         597.27              5         501.91
         102.86              3         378.17
         366.78              5        1035.54
         362.53              5         204.29
         755.43              6         548.42
         200.65              4          99.72
         242.80              3         923.22
         143.62              3         645.11
         509.65              6         677.91
         597.79              7         457.63
         430.79              4         238.39
         547.65              5         231.51
        1582.82              9         657.22
        1931.92             11         702.76
         272.51              4         891.35
         304.28              5         867.16
         400.39              5         453.24
         430.33              4         284.90
          69.05              2         500.14
         402.19              4         656.72
         146.73              3         532.63
         168.49              3         353.62
         269.49              5         719.58
         625.43              8         359.81
         453.60              6         681.85
         168.46              3         610.27
         227.79              3         492.07
         442.54              4         673.84
          39.22              1         447.32
         871.77              6         301.46
         560.05              6         342.32
         195.69              4         404.66
         135.33              3         671.11
         508.07              5         840.02
         238.04              4         397.57
         551.72              7         354.75
         216.51              3         622.36
          76.33              2         426.50
         581.83              5         554.25
         156.83              2         614.35
         349.56              4         277.84
         147.60              4         633.97
         859.28              8         637.69
         485.41              4         498.85
         571.63              6         534.38
         966.31              9         171.25
          62.67              1         519.16
         377.19              4         289.40
          16.72              1         550.06
          45.48              2         185.12
         232.59              4         474.62
         306.60              5         523.20
         530.68              6         832.94
          70.53              2         552.09
         490.18              5         197.34
         328.00              4         442.11
         112.81              3         208.94
        1051.66              6         561.92
         273.29              5         385.62
         167.12              4         465.36
         200.37              4         532.20
         605.74              5         116.74
         747.90              4         554.72
         344.68              4         604.35
          51.36              2         553.59
         604.62              5         402.82
          68.04              2         519.57
         482.51              4         567.57
          62.28              2         649.66
          62.30              1         243.89
         744.40              8         903.94
         275.67              4         172.10
         298.94              4         214.12
         728.55              6         535.13
          97.49              2         541.70
         264.69              4         787.78
         368.88              5         265.55
          49.45              2         850.14
          11.92              0         742.29
         236.79              4         499.92
         380.79              4         479.32
         316.75              5         611.27
         168.71              2         672.33
         336.34              4         836.62
         196.54              3         479.95
         146.07              3         358.56
         109.07              3         496.36
         305.74              5         730.53
         306.85              4         723.49
         562.96              7         224.64
         102.79              2         470.26
         963.30              9         706.85
        1650.94              9        1104.34
         146.91              3         395.33
         236.95              4         403.33
           4.43              0         519.31
         320.12              4         764.04
         835.85              7         355.70
         745.15              5         990.46
         121.12              3         448.33
         206.05              4         413.77
         173.89              2         416.49
         279.07              4         687.42
         658.13              6         246.59
         172.67              3         344.32
         376.24              4         326.48
         241.18              4         404.99
         246.23              4         703.09
         578.57              5         624.51
          67.25              1         297.78
         352.84              5         594.05
         351.68              3         481.47
         673.24              6         457.94
         165.18              3         308.15
         108.12              2         887.99
         415.69              4         551.96
         102.44              2         415.93
         145.39              4         708.19
         311.32              4         947.05
         119.12              2         796.67
         198.30              4         386.30
         160.99              3         409.60
         281.10              4         380.57
         256.36              4         686.21
          18.48              1         542.12
          69.31              2         409.66
        1484.03             10         378.42
         277.52              3         182.05
         459.62              6         224.73
         140.71              4         264.40
          79.17              3         162.55
         452.78              6         619.15
         992.32              9         729.05
         209.19              3         395.02
         261.49              3         525.39
         702.00              6         198.68
         148.54              3         404.52
        1158.43              8         424.68
         340.63              5         521.87
          84.99              2         602.00
         616.74              5        1069.10
         379.69              4         371.55
         385.15              3         400.88
         201.64              3         385.13
         345.96              5         281.95
         450.86              5         378.83
         233.99              3         598.31
         537.59              4         693.77
        1812.44             10         197.24
        1631.57              8         226.51
         208.37              3         310.22
        2156.51             12         232.72
         114.75              2         421.25
         390.54              6         416.86
         365.83              4         271.10
         497.00              5        1071.43
         463.06              6         768.68
         219.46              4         657.62
         337.19              5         482.20
         295.90              4         343.13
         916.21              7         306.20
         239.44              3         186.81
         828.62              7         324.27
          14.77              1         457.12
         153.72              3         334.65
         119.32              3         597.61
          53.12              1         614.46
         431.84              6         649.30
         817.98              8         570.82
          16.06              1         125.29
         112.24              3         596.35
         352.96              6         624.35
         245.69              5         363.15
         643.64              8         753.99
         126.05              3         550.61
        1051.78              8         834.54
          34.72              1         296.98
         522.09              4         604.14
        1191.08              8         288.57
         543.67              5         842.49
         221.91              4         743.32
         682.64              7         262.84
         399.44              5         432.89
         425.99              6         266.86
         426.93              6         132.25
         161.92              3         604.63
         757.72              8         486.49
         150.92              2         985.24
         950.97              7         501.38
         210.67              3         479.19
          43.60              2         243.18
         303.11              5         897.53
         608.70              6         753.85
         273.55              4         305.49
          28.08              1         430.00
         270.40              4         250.26
          97.46              2         580.70
         205.51              4         407.43
          54.73              2        1015.18
         269.09              4         196.93
          47.04              1         381.42
         507.99              6         506.10
         266.64              4         304.76
          69.78              2         383.76
         149.28              3         780.09
         565.17              7         247.45
          11.70              0         378.71
         327.26              4         152.49
         320.16              4         217.15
         214.36              3         183.47
          51.32              1         391.65
        1130.53             11         312.14
         230.38              4         239.93
         766.14              7         190.16
          82.12              2         442.81
         179.07              2         510.16
         123.90              2         311.33
         141.88              3         211.14
         188.15              3        1214.70
         480.31              7         547.84
         151.00              3         581.90
         102.92              2         269.63
         665.81              7         778.11
         175.29              3         335.18
         294.07              3         232.53
         347.06              5         445.06
          10.11              1         433.85
        1282.04              9         272.65
          59.03              2         130.10
         360.23              4         449.97
          29.89              1         478.10
         113.00              2         503.21
         488.40              5         707.14
        1274.70              9         592.56
        1058.43              8         441.39
         565.09              8         541.93
         414.49              6         723.01
          60.60              2         227.13
         797.38              6         184.94
        1009.24             10         313.37
         591.83              4         508.91
         601.66              7         668.35
         381.38              5         620.67
         251.47              5         631.60
        1028.93              6         383.02
          95.24              2         713.41
        1501.91             10         767.44
         225.05              4         561.67
          41.99              1         239.46
         536.02              6         329.53
          58.45              2         428.81
         510.24              6         322.57
         195.73              4         468.78
         120.27              3         427.79
         535.66              6         263.96
         573.90              6         270.65
          60.61              1         332.73
         389.61              4         724.22
         114.80              2        1071.86
         112.20              3         323.84
        1038.60              7         552.29
         414.13              5         520.33
        1187.25              8         516.44
         359.12              4         588.62
         167.70              3         568.52
         900.73              7         361.38
          92.28              2         248.85
         215.19              4         499.25
         109.87              3         447.93
         554.89              6         392.73
         290.94              3         403.09
         345.14              4         815.60
         490.03              7         580.36
         141.99              3         371.88
         466.13              5         628.77
         121.51              2         595.62
        1472.97             10         552.78
          77.21              1         737.99
         402.00              3         240.45
         741.66              5         441.68
         154.33              2         405.29
         321.62              4         219.16
         547.70              7         673.23
         467.55              5         493.60
         356.66              5         532.15
         318.04              4         691.03
         247.84              3         471.29
          91.81              2         834.73
         589.58              5         510.01
          51.92              2         505.38
         398.57              5         431.53
         207.05              3         558.13
         352.38              5         653.21
         251.43              3         264.76
         939.56              6         413.04
          94.09              3         710.92
         141.77              3        1048.79
         364.52              5         744.34
         412.26              5         638.66
         390.25              5         598.79
         661.83              5         327.31
          16.83              1         269.54
         210.12              3         818.35
         145.84              3         251.26
         545.85              6         561.42
        1631.75              7         579.87
         824.39              7         441.26
         185.50              3         533.11
         220.47              4         400.11
         247.05              3         228.48
         338.95              4         311.12
         302.72              3         924.91
         380.69              5         563.18
         745.74              5         566.43
         228.95              3         860.50
         724.57              7         795.07
          96.84              2         443.88
         187.16              2        1023.85
         660.83              7         210.42
          85.40              2         891.25
          95.82              2         594.95
          38.61              1         345.17
         388.56              5         195.28
         210.91              4         863.46
         294.42              4         419.37
         321.01              4         358.80
         455.79              4         533.47
         226.43              4         310.92
         419.14              5         562.37
         676.68              6         500.36
          87.31              2         464.79
         218.87              4         271.05
          92.42              2         442.76
         127.17              3         484.72
         192.54              3         501.19
         133.25              3         483.03
         240.27              2         586.68
         234.61              3         513.69
         509.37              3         337.27
         108.81              3         530.05
         338.35              4         848.73
         263.75              4        1033.55
          17.99              1         475.97
         486.88              5         933.05
          75.99              2         202.94
         173.87              3         961.75
          88.62              2         476.38
         109.12              2         347.02
         752.91              9         600.91
         732.99              6         641.44
         333.24              5         694.75
         123.13              3         581.01
          23.76              1         664.17
         326.95              5         547.00
         186.93              2         417.09
         124.42              3         633.26
         476.84              6         219.19
         332.31              4         927.13
         459.12              6         465.85
         377.56              6         421.88
        1215.15              8         496.35
          22.56              1         489.39
         537.23              4         487.91
         839.23              9         390.53
         594.79              5         483.47
         529.19              6         362.12
         729.39              7         572.09
          52.88              1         317.49
          64.50              2         282.51
        1235.43              8         955.01
         620.80              6        1187.72
         189.12              4         556.09
         273.44              4         490.71
         849.59              8         742.67
         202.77              3         671.76
        1178.13              8         557.01
        1480.41              8         359.36
         133.53              4         210.74
        1098.64             11         437.50
        1495.86             11         431.75
         223.96              2         345.65
         102.69              2         559.66
         335.55              4         582.22
         237.29              4         321.38
         311.67              3         312.52
         471.68              5         753.16
         481.65              4         497.07
         489.85              4         374.74
         284.84              4         309.97
          55.31              2         282.52
         513.61              5         303.93
         243.43              4         290.21
         130.51              3         666.62
          87.93              2         702.57
         190.21              3        1175.02
         546.03              6         338.97
        1600.00              8         251.22
        1075.90              7          63.91
         649.16              7         309.71
         142.61              2         255.94
        1286.52             11        1218.59
          28.04              1         584.66
         248.42              4         315.20
          95.54              2         252.11
         152.24              3         377.07
         179.98              4         334.66
         296.60              4         301.17
         321.71              4         426.50
         443.72              4         513.34
          37.30              1         963.14
        1243.00             10         365.64
         798.41              9         814.49
         323.03              5         419.10
        1408.07             11         507.29
         548.58              7         457.41
        1445.43              8         590.97
         297.50              5         571.59
         176.71              3         322.31
         374.15              3         392.78
         561.02              7         239.43
         520.59              6         739.44
         228.37              4         208.52
         747.40              5         400.78
         777.17              8         351.82
         149.47              3         886.49
         339.80              6         380.74
        1281.78              7         560.76
         216.77              4         569.11
        1312.11              9         346.18
         712.57              8         790.81
         502.42              5         501.02
         604.58              5         473.61
         203.90              3         522.02
         367.73              3         419.52
         161.91              4         182.70
         297.49              4         484.92
          83.87              2         515.58
         448.47              4         392.95
         438.86              5         482.14
         379.28              5         826.24
         130.46              3         556.76
         491.66              6         260.06
         142.84              3         382.54
         848.22              7         589.88
         698.90              7         622.54
          74.10              2         321.93
         345.23              6         414.62
          60.87              2         763.41
         550.80              7         324.54
         305.40              2        1044.44
        1555.45              9         289.09
         821.98              5         768.93
          77.13              2         799.22
         167.65              3         550.15
          25.72              0         456.91
         890.88              8         433.28
         428.52              6         420.91
         724.37              7         324.20
         673.59              7         412.86
         138.38              3         442.37
         103.79              3         411.67
         449.49              5         585.02
          56.39              1         266.27
         665.04              6         683.25
        1245.04             10         494.79
         138.79              3         318.18
         149.71              3         470.34
         261.60              4         681.23
         310.53              4         422.72
         141.03              3         310.79
           3.16              0         401.95
         384.02              6         789.68
         980.19              8         459.72
         422.86              5         505.31
         732.21              7         501.91
         290.92              3         603.81
        1091.48              6         235.64
         140.99              3         616.19
         329.59              3         681.52
          99.44              2         773.39
         170.69              4         486.95
         142.83              3         235.34
        1512.78             10         740.88
         816.86              5         862.97
          19.02              1         934.08
         114.94              3         465.79
         106.43              3         379.18
         305.42              3         276.59
         892.38              7         715.23
           9.21              0         346.47
        1216.23             11         358.99
         119.12              3         735.16
         574.20              6         224.79
         928.76              6         774.92
          29.38              1         296.34
         139.25              2         764.74
         197.52              2         255.92
          66.52              2         429.35
         745.71              7         259.49
         160.99              3         465.15
         276.38              3         840.78
         499.63              6         341.92
         379.70              5         589.92
         488.40              6         309.11
         438.07              5         449.65
         325.53              5         703.78
         226.92              4         378.90
         364.68              5         987.48
         388.55              4         822.89
         277.72              5         471.67
         276.09              4         452.14
         195.19              3         666.21
          88.57              2         215.53
         963.29              9         653.12
         104.97              2         616.18
         200.03              3         650.20
        1097.98              5         246.76
         569.16              5         205.89
         439.49              6         781.28
        1057.75              6         708.63
         358.01              5        1072.84
         459.69              5         360.59
         646.90              6         730.89
         224.46              4          66.09
         689.75              6         412.05
         138.13              3         456.35
          96.86              2         748.82
         276.92              4         307.69
         314.02              3         458.28
        1282.80              8         295.99
         196.78              3         221.85
         129.32              3         770.71
          58.25              1         578.31
         153.58              3         948.63
         307.67              6         470.65
          39.92              1         469.16
         241.79              4         520.89
          69.09              1         343.66
         522.57              7         226.38
         779.71              7         354.92
         153.29              3         449.82
         603.05              6         415.57
         509.92              7         469.64
         245.22              3         432.16
         645.22              5         789.72
         384.57              5         453.92
         327.93              5         409.52
         587.43              5         551.81
         154.35              3         807.28
         787.24              7         649.51
         276.27              4         401.56
          92.45              2         720.20
         302.99              4        1234.01
         317.78              5         398.32
          47.69              2         446.54
         219.01              5         701.71
          59.92              2         329.82
         117.39              3         317.01
         531.36              5         668.43
          91.18              2         362.89
         480.14              5         337.17
         626.86              7         431.82
         431.51              6         452.48
         154.01              3         553.52
         391.05              4         210.31
         809.74              6         341.92
          68.90              2         480.15
         356.56              6         338.88
          93.02              2         331.99
         372.90              5         534.13
         174.97              3         315.76
         300.98              4         318.99
         522.05              5         500.82
         256.54              4         466.78
          32.24              1         465.11
         117.18              2         421.65
         567.46              6         330.99
         363.13              5         672.15
         474.22              5         404.88
         381.90              5         546.64
          54.99              2         634.62
         190.67              3         202.95
         603.35              7         426.14
         849.24              7         238.02
        1207.14              9         488.76
          45.58              1         362.75
        1443.02              7         525.56
         377.13              4         119.92
         106.03              2         587.23
         150.70              3         250.18
         282.99              4         460.97
         406.20              6         209.93
         890.27              8         330.12
        1039.50              7         501.78
         145.54              2         616.06
          91.97              2         247.85
         105.41              2         211.34
         750.86              7         327.33
         232.02              3         895.92
         445.47              5        1187.48
         571.00              5         565.57
         655.34              7         581.59
         197.71              2         779.45
         485.51              7         245.92
         143.48              3         353.38
         381.27              4         698.55
         160.73              2         240.06
         200.85              4         942.91
         211.49              4         667.87
         173.56              4         252.44
         719.37              4         248.16
         266.96              4         586.57
         418.57              5         535.57
         454.96              5         456.15
         101.17              2         401.30
          97.19              2         310.83
          69.09              2         548.30
         594.32              8         399.13
         286.33              5         549.06
          19.84              0         602.53
         630.64              6         765.96
         312.75              4         271.34
         218.34              3         404.12
         109.43              2         714.79
         113.11              2         303.66
         345.08              4         226.95
          21.64              1         489.88
         384.02              5         467.96
         313.19              5         293.33
         176.56              3        1051.31
         321.25              5         398.99
         382.53              4         933.40
         410.07              4         620.24
         174.28              3         607.23
         215.51              4         203.48
         189.71              2         443.19
         336.68              5         544.30
         723.28              5         676.90
         574.81              5         499.56
         428.93              6         260.43
          97.14              2         267.49
         242.15              4         999.76
          44.56              2         709.95
         560.89              5         392.83
         220.74              3         290.74
         833.42              8         865.49
         611.00              7         394.14
         817.87              6         172.88
          72.39              2         905.57
         133.38              3         573.48
         430.50              4         506.61
          58.05              1         481.85
         234.24              3         650.63
         571.42              7         961.70
         590.86              6         704.05
         475.42              6         540.06
         910.46              6         419.02
         653.19              7         834.49
         403.20              6         470.11
        1366.03             10         381.39
         211.47              3         666.55
         994.16              9         392.04
         458.43              5         574.55
         208.45              4        1104.06
         492.12              5         470.54
         117.25              3         740.15
         220.47              4         644.38
         158.63              3         362.53
         456.75              4         595.99
         199.82              3         656.64
         474.44              4         302.93
         566.50              6         843.52
          24.50              1         358.58
         256.50              4         789.52
         244.89              4         352.58
          59.85              2         442.40
         183.34              4         274.46
         507.79              5         599.63
          68.54              2         455.22
         156.78              3         435.77
         623.00              8         177.46
         910.92              8         531.51
         790.84              8         772.57
         224.36              3         402.48
         455.92              6         963.34
         672.10              6         742.67
         796.73              5         408.88
         629.82              7         628.46
         405.15              6         170.57
         279.58              3         466.19
         505.62              5         192.40
         360.12              5         499.63
         397.01              5         525.47
         268.79              5         759.62
         243.33              4         524.13
         629.07              5         680.97
          40.15              2         341.18
         305.72              3         369.15
         339.30              5         993.94
         629.31              8         479.82
         612.70              6         233.23
          98.40              1         285.19
          77.97              2         219.49
         247.19              4         694.33
         351.22              4         378.79
         672.19              6         176.83
         187.43              3         350.36
         223.32              4         415.75
         721.77              5         331.77
         425.45              5          85.59
         387.74              4         467.25
          29.46              1         481.13
         365.49              3         862.34
         242.06              4         321.73
          49.58              1         599.93
         307.29              4         413.77
         450.85              5         219.60
         556.64              5         999.18
          75.29              2         482.62
         409.41              4         673.19
         283.48              5         168.44
         357.58              4         394.39
         436.78              5         323.34
         410.50              5         321.46
         368.10              5         195.93
         257.03              5         714.78
         355.79              4         614.96
         664.96              7         304.40
         345.40              5         606.55
         221.56              4         604.60
         412.58              4         906.47
         361.19              6         434.05
         516.53              6         562.68
         394.41              4         459.51
          45.65              1         386.80
        1347.66              9         334.51
         376.77              6         273.20
        1068.44              7         498.06
         552.34              5         792.82
        1122.87              9         289.08
         496.69              6         461.83
         258.17              3         163.41
         779.57              6         253.56
          59.51              1         863.46
         809.62              7         591.44
          10.31              0         484.15
         163.68              3         583.22
         134.67              3         570.73
         403.48              6         233.49
         453.13              3         814.86
         357.32              5         395.67
         340.64              5         700.11
         112.17              3         651.05
         350.45              4         640.72
         822.11              7         175.46
         697.85              8         538.22
         995.18              8         824.57
         513.90              6         457.50
         633.06              6         538.42
         745.09              6         295.95
        1594.75              9         727.40
         424.12              5         687.79
         140.11              3         607.89
         194.13              3         686.73
        2593.41             14         385.16
         421.70              5         680.70
         228.07              3         459.80
         251.34              4         621.59
         180.12              3         254.10
          73.34              2         160.74
         188.43              4         325.60
         428.42              5         500.90
         133.42              3         203.24
         178.77              3         612.69
         358.30              4         706.53
         502.94              7         310.37
        1137.16             10         710.98
         406.78              6         238.55
         586.67              7         395.44
         377.29              5         127.38
          79.73              2         731.97
         382.60              5         386.56
         813.72              9         571.18
         131.58              3         293.19
         452.74              6         636.98
         192.45              4         562.97
         195.78              2         664.93
         181.43              2         748.07
         297.50              4         430.22
         158.42              3         570.99
         658.66              6        1267.73
         629.13              7         479.27
         350.01              6         378.98
         274.84              3         365.50
         532.24              6         256.71
          92.17              3         573.70
          74.79              2        1161.08
         465.36              6         294.34
         109.35              2        1014.91
         297.34              5         775.11
         381.30              5         742.23
         347.30              4         582.20
          42.49              1         459.36
         592.32              8         815.38
         156.32              2         993.21
         355.85              4         176.16
         864.17              8         400.12
         262.38              5         255.63
         106.76              2         267.85
         183.29              3         532.10
         294.28              3         400.43
         130.41              3         439.16
          90.01              3         269.68
         446.45              5         236.78
         100.50              2         809.58
         224.43              2         470.32
         419.17              4          44.65
         270.55              5         465.36
