 #No_Constraint #No_Constraint #No_Constraint
   #Erot(W)cm-1             #J    #Speed(m/s)
         820.78              6         174.31
          99.83              2         550.05
         215.81              4         623.32
         156.40              3         889.91
         437.99              6         326.73
         194.46              2         970.44
         134.09              2         448.37
         223.45              4         439.65
          41.23              2         338.99
         247.55              5         553.33
          80.90              2         150.16
         229.12              4         561.60
          34.36              1        1064.41
         385.49              4         490.19
         345.20              5         516.19
         166.74              3         358.82
         562.89              6         360.71
        1020.51              9         299.45
         108.15              2         488.31
          53.92              1         666.80
         803.45              9         597.52
        1592.65             10         558.50
         441.61              5         443.79
         549.71              5         652.99
         366.63              4         362.58
         337.59              5         652.68
          39.18              1         433.85
         185.27              3         544.20
         450.26              6         510.20
         240.39              4         403.08
         476.76              5         501.64
          33.93              2         454.59
         419.80              6         103.01
         503.95              4         686.55
         550.64              4         428.18
         254.17              3         683.63
         321.34              4         310.91
         418.89              6         643.96
         575.55              5         533.26
         902.71              6         353.03
         710.47              8         382.80
         109.60              3         254.05
         858.81              7         512.20
         226.31              4         438.39
          95.40              1         699.78
         471.17              5         346.25
         169.22              3         816.50
         392.26              5         514.58
         182.99              4         230.23
         299.24              5         472.46
          50.58              2         545.54
         239.62              5         560.36
         273.77              4         115.74
         338.59              5         701.08
         106.12              3         510.06
         385.50              4         507.69
           6.39              0         261.03
         150.16              3         494.30
         289.14              5         788.80
         655.02              6         289.01
         352.67              3         183.68
         295.94              4         413.11
         326.42              6         569.12
         910.16              8         217.70
         157.78              3         768.57
         339.21              3         415.90
          50.87              2         378.26
         425.38              5         787.15
         135.75              3         234.97
         371.89              5         256.18
         601.69              5         630.98
         379.01              5         379.09
         202.81              2         452.51
         151.14              3         315.02
         431.31              4         857.47
         122.05              2         263.28
          76.97              2         635.18
         262.25              4         432.39
         249.42              4         793.61
         271.26              4         759.32
         113.54              2         418.24
         362.11              5         651.74
         281.29              4         821.83
         413.94              6         520.99
         734.06              6         219.66
         482.55              4         684.75
          62.18              2         604.44
         353.69              4         372.31
         212.08              4        1169.47
         304.99              4         330.49
         217.89              3         405.17
         407.69              6         355.17
         421.41              5         748.64
         673.74              7         751.45
        1130.84              8         291.44
         884.60              9         648.94
         810.78              9         571.86
         601.78              5         658.35
         162.95              2         479.60
         737.13              6         542.77
         123.10              2         354.64
         964.02              7         312.81
         277.39              3         588.00
         179.26              3         429.40
         125.47              3         450.59
         149.35              3         340.88
         460.14              5         319.40
         320.59              6         600.67
         550.31              5         158.37
         625.70              7         605.60
         297.49              4         850.42
         170.31              2         629.53
         300.21              4         396.46
         539.91              6         217.54
         214.93              4         654.03
          50.02              1         164.17
         360.37              5         356.08
          33.94              1         894.28
         660.18              7         603.75
         250.46              4        1106.56
         174.52              3         509.48
          99.03              2         394.19
         363.65              6         652.05
         184.19              3          54.84
         280.63              4         804.37
         444.08              6         585.30
         831.99              8         594.38
         272.91              2         713.70
          61.95              1         528.72
          99.81              2         266.85
         332.60              5         412.08
         144.34              3         348.61
         476.79              5         435.77
         216.39              3         489.07
         451.35              7         445.10
          83.19              3         120.54
        1237.33              6         477.73
         534.04              5         557.93
         198.35              4         467.70
         488.15              5         522.78
         659.96              6         795.13
         386.88              5         636.01
         278.73              5         403.92
         236.79              4         392.23
         442.72              5         629.80
        1105.72              8         745.83
         214.58              4         750.54
         202.53              3         903.66
         288.86              3         282.29
         557.99              6         427.24
         230.01              4         419.38
         185.10              3         310.66
          38.75              2         170.67
         338.52              4         343.04
         484.60              5         446.56
         283.37              3         477.84
         222.26              4         414.25
         762.11              7         582.12
         655.84              6         447.10
         381.02              5         547.62
         337.65              5         444.14
         929.81              9         572.22
         955.03              8         837.96
         323.10              5         392.15
          79.78              2         109.14
         271.84              4         651.91
        1436.43             12         641.84
         383.86              4         176.61
         401.86              4         356.61
         977.02              7         790.90
         359.76              3         780.61
         135.20              3         358.86
         230.98              4         545.03
         357.94              4         325.66
         371.94              5         598.49
         588.92              8         339.74
         168.73              3         684.34
         173.25              3         302.85
         145.96              3         680.65
         357.91              6         290.45
         227.03              4         467.93
         169.20              2         225.81
         252.92              4         418.72
         110.37              3         466.06
         170.04              2         704.77
         476.08              5         503.43
          82.64              2         230.77
         178.67              3         385.42
         178.67              3         336.53
          81.19              2         690.46
         260.63              3         490.65
          33.52              1         613.08
          64.76              2         499.13
         180.69              2         554.28
         796.24              5         199.34
         522.72              6         520.14
         567.65              6         496.78
         537.93              6         399.15
         125.56              3         275.39
         228.76              3         535.76
          55.45              2         859.71
         116.74              3         343.78
        1195.45             11         405.59
         741.75              7         254.21
         209.08              3         519.39
         155.96              3         180.23
          28.51              1         611.07
          61.07              2         237.12
         304.41              5         556.62
           3.19              0         929.08
         914.29              9         718.20
         339.08              4         377.17
         245.41              4         286.87
         109.98              3         770.38
        1518.28              9         479.08
          97.98              2         784.45
          79.38              2         565.32
          99.20              2         553.32
         591.73              7         275.71
          73.63              3         387.06
         395.19              6         308.20
         473.39              6         127.30
         435.27              5         815.81
         650.30              7         286.58
         114.10              2         401.97
          68.05              2         394.82
         216.69              3         503.49
         349.92              5         532.55
         597.72              6        1231.64
          97.98              2         238.97
         536.93              4         212.80
         365.12              6         336.89
         129.42              3         497.10
         135.97              3         206.48
         445.53              7         122.96
        2112.98              6         356.42
         416.32              6         298.59
         307.62              4         681.64
         188.08              3         141.56
         130.85              3         503.46
         200.87              3         706.14
         128.45              3         668.90
         157.39              4         312.21
         969.28              8         370.41
         345.47              4         152.44
         454.13              4         844.10
          47.53              1         592.56
         222.79              2         777.56
         399.84              5         898.54
         709.92              7         365.79
         103.93              2         496.84
          45.46              1         781.25
          49.91              2         413.71
         165.33              4         507.56
         325.06              5         615.05
         736.68              7         158.67
        1404.30             10         386.84
         409.30              6         777.60
         443.70              5         443.82
         626.01              5         386.31
          23.14              1         536.96
         305.86              5         142.96
         448.35              6         431.03
         134.34              2         189.48
         315.44              3         598.96
         725.23              8         645.42
         118.17              2         752.87
         376.00              4         210.69
         129.77              2         549.56
         533.63              7         419.22
          53.30              2         370.06
         282.88              5         323.14
          47.39              1         748.55
         751.17              6         408.61
          87.62              2         456.47
         105.33              3         539.93
         455.99              5         611.19
         915.81              8         876.99
         941.50              7         484.05
         646.26              6         238.96
         209.48              3         602.31
         102.13              2         281.59
         255.96              3         485.31
         430.15              5         846.79
        1283.28             10         495.24
         124.08              3         512.12
         182.18              3         302.71
         123.18              3         298.94
         374.54              5         570.52
         168.59              2         496.74
         621.22              5         603.50
         360.53              3         245.81
         177.92              3         620.35
         323.63              3         601.40
         155.49              4         634.31
         641.42              7         443.74
         232.32              4         932.19
         130.40              2         333.21
          92.61              1         516.40
         134.44              3         564.18
         140.89              3         671.50
         496.25              6         613.57
          40.81              1         485.54
         211.75              4         378.72
         514.01              6         482.90
        1946.46             11         396.57
         178.07              3         226.21
         574.64              4         461.89
        1241.81              8         119.09
         160.64              3         171.77
          57.98              2         660.86
         111.92              3         386.91
         337.10              4         197.16
         279.03              4         513.70
         402.93              6         512.43
          68.46              2         585.05
         938.94              7         406.27
         101.22              2         706.92
         282.49              4         469.44
         178.83              2         785.74
         209.42              4         411.66
         359.25              5         488.23
         552.38              7         605.57
         193.52              4         354.28
         623.28              6        1221.16
         398.05              4         638.15
         473.74              5         334.70
         448.70              6         942.60
         194.34              3         500.39
          69.94              1         275.74
         573.90              7         241.95
         197.16              4         573.14
          47.29              1         524.06
         612.71              6         688.77
         469.36              5         571.96
         203.64              4         511.97
         406.43              5         472.71
         451.77              5         251.49
          94.82              2         456.64
         124.72              3         328.21
         530.67              6         314.06
         230.28              3         758.71
         516.42              4         967.65
         297.60              3         356.14
         657.15              8         552.50
         606.72              6         646.90
         356.91              4         509.18
         187.41              3         549.85
         112.52              3         655.48
         180.66              3         237.03
         525.22              7         364.98
         559.51              5         245.50
         531.72              5         687.99
         466.47              5         572.92
         527.33              6         539.80
          74.61              2         608.55
         810.79              7         234.85
         154.66              4         555.74
         242.99              4         442.90
         526.94              7         345.87
         186.59              4         545.39
         121.05              3        1080.87
         123.20              2         838.95
         472.95              6         533.59
          57.61              1         972.48
         883.08              9         200.53
        1630.38             10         376.37
         782.59              6         634.34
        1199.84              8         291.37
         269.63              3         381.90
         302.53              5         483.06
         526.72              6         306.65
        1521.86             10         684.51
         543.54              4         692.30
         376.22              3         672.57
         316.91              4         537.78
         151.97              3         357.15
         193.08              4         890.76
         285.26              4         163.71
          45.42              2         245.19
         577.45              7         625.05
         286.40              3         229.52
         585.90              6         350.13
         402.43              5         223.10
         491.03              7         267.42
         124.33              3         534.88
         203.92              3         149.06
          92.30              2         316.68
         142.67              3         415.31
         585.71              6         477.42
         466.28              5         824.01
         509.42              6         434.51
          40.76              1         486.55
         212.57              3         836.62
         374.86              4         553.10
         884.27              9         334.62
         732.70              6         262.86
         777.18              7         186.44
         234.67              4         121.75
         141.59              3         541.40
          64.80              2         382.56
         380.39              3         629.05
         597.21              6         214.98
         126.07              3         407.16
         439.09              6         426.18
          39.57              1         381.89
        1006.69              8         690.44
         343.90              4         734.21
         137.17              3         139.23
         186.55              3         455.10
          93.23              2         626.12
         145.67              3         669.36
         869.94              6         611.31
         860.45              7         949.29
         194.21              3         180.93
         397.55              2         275.05
          90.93              2         425.34
         997.16              8         320.23
          55.77              2         632.31
         130.04              2         475.02
         622.87              5         391.55
         862.48              8         258.91
          98.35              3         684.54
         230.93              3         364.39
          59.24              2         372.80
         106.94              3         258.28
         110.81              3         395.51
         306.95              4         487.44
         393.80              4         374.19
        1627.86              8         510.22
         244.28              3         344.12
         179.19              3         414.66
         426.93              5         665.78
          57.96              2         492.11
         424.33              5         286.53
         314.20              3         636.86
         266.01              3         319.28
         796.03              9         658.37
         277.29              4         362.46
          16.43              1         413.80
         565.39              6         371.52
         226.84              4         142.62
         440.40              3         316.06
          96.31              2         748.77
          59.97              2         291.51
         300.44              3         322.10
         343.09              5         702.29
         314.30              3         185.67
         100.04              2         603.34
         203.63              3         763.14
         867.34              5         553.52
         401.54              5         459.69
         143.11              2        1129.30
         508.25              5         797.20
          86.74              2         470.21
         288.00              5         703.75
         177.98              3         287.50
          83.32              2         692.93
         287.88              3         545.07
         243.35              4         728.19
         448.87              4         927.80
         213.27              4         612.02
         207.08              4         229.81
         306.04              3         413.65
         242.63              4         399.00
         506.44              5         703.25
         198.14              3         471.33
         445.04              4         294.72
         133.81              3         510.83
         123.69              3         482.45
         194.62              3         803.94
         377.87              4         761.80
         241.82              3          45.74
         157.94              3         425.88
         557.73              6         677.39
        1206.57             10         520.77
          57.84              2         243.49
         149.37              2         173.02
         753.93              8         449.22
         605.31              8         865.13
         361.00              4         336.04
         640.30              5         535.08
         268.73              4         553.44
         111.04              2         578.81
         506.20              6         218.52
          81.97              2         630.78
         270.85              4         239.87
        1065.51              8         422.58
         791.76              6         964.78
        1404.76              9         139.31
        1498.28             11         493.98
          99.11              2         339.98
         568.54              7         225.32
         241.75              4         219.99
         164.03              3         303.94
         642.69              8         346.39
         112.16              2         331.75
         904.88             10         369.87
         304.36              4         898.99
         542.34              6         696.29
         459.53              4         749.54
           4.79              0         208.13
          78.17              2         453.76
          89.49              2         307.69
        1854.19              8         732.05
         567.18              6         738.55
         800.34              7         416.80
         466.14              5         205.18
         350.12              5         216.80
         233.30              4         571.90
        1166.46              8         388.53
         315.64              5         480.89
         430.23              5         260.21
         238.10              3         415.22
         839.36              5         260.65
          29.53              1         430.53
         196.54              4        1001.79
         517.88              5         457.18
         122.96              3         540.50
          61.11              1         648.18
          41.25              1         242.68
         261.05              3         489.13
         130.15              3         185.24
         309.93              4         671.11
         255.03              4         398.27
          77.85              2         667.93
          23.38              0         235.20
          86.02              1        1093.24
         351.69              6         441.34
          96.94              2         242.53
         249.50              4         502.17
         412.36              6         707.91
         383.46              4         211.21
         148.67              3         878.31
         576.04              5         620.81
          80.72              2         774.77
         138.89              3         696.05
         597.18              7         326.96
         724.66              6         465.16
         902.45              9         249.92
        1482.58              9         512.77
         222.01              4         382.56
         202.55              4         535.80
         309.48              4         472.76
        2036.93              8         244.42
         422.05              4         600.10
         231.06              4         459.61
         124.63              3         580.19
         163.35              3         128.06
         460.93              7         317.25
         378.97              4         494.10
         448.29              6         167.52
         295.01              4         208.44
         783.07              6         555.55
         352.53              4         244.67
         199.02              3        1162.46
         262.47              4         422.95
        1335.53              7         616.85
         172.30              2         341.74
         326.26              5         223.03
         173.94              3         583.42
         854.06              8         553.56
         924.91              7         894.89
         422.19              4         477.40
         221.75              4         484.73
          63.24              2         609.40
         586.50              5         689.86
          33.11              1         653.53
         361.43              6         610.68
         105.00              2         278.88
         533.04              6         445.56
         125.98              2        1021.06
         404.63              5         435.39
         189.43              2         266.94
         314.61              4         553.45
         632.74              7         506.39
         955.63             10         601.04
         446.49              6         382.75
          98.26              2         510.61
         372.86              5         595.01
         392.40              5         246.91
         149.98              4         536.27
         162.20              4         573.25
         707.33              7         603.63
         224.98              4          87.24
         264.72              5         750.34
         835.72              6         262.33
         245.27              4         450.97
         999.60              7         376.01
         480.67              6         591.44
         196.41              4         487.02
         145.35              2         424.63
         335.33              5         377.13
         308.87              5         320.86
         385.87              5         764.91
         488.33              5         318.65
         170.26              2         425.02
         260.89              4         645.15
          49.91              2         266.56
         136.06              2         435.38
         580.62              5         828.66
         210.24              3         499.25
         813.70              6         746.01
         558.03              4         104.67
         185.10              4         265.14
         229.22              5         254.59
         735.81              7         615.55
         288.16              4         426.99
         244.13              3         417.72
         237.41              4         836.35
         569.84              7         513.22
         703.46              7         366.60
         677.97              7         754.66
         116.16              3         459.75
         224.11              4         568.78
         413.20              5         240.97
         298.47              5         552.07
         223.30              3         626.94
         543.17              4         501.73
         846.46              6         311.96
         469.01              5         130.01
         570.10              6         492.42
         782.61              8         329.04
         430.31              6         215.37
         290.74              4         269.01
         194.00              4         499.17
         143.56              2         289.16
         170.31              3         377.10
         310.37              3         570.77
         564.02              6         169.27
         199.85              4         374.92
         949.20              9         419.56
         244.97              5         350.83
         503.72              6         635.83
         466.12              6         373.37
          37.07              1         669.67
         570.83              7         854.68
         505.89              6         521.83
         145.04              3         670.46
         553.99              6         630.40
         480.63              6         216.36
         187.66              3         656.44
         728.05              6         515.35
           9.09              0         452.73
         260.72              4         143.97
         225.97              4         262.90
         188.18              3         256.54
         834.04              5         326.99
         334.15              4         216.74
         349.92              5        1129.27
        1183.94              9         743.50
         705.34              8         520.62
         294.95              4        1056.29
         889.52              7         119.13
         339.14              5         411.54
          63.78              2         305.52
         591.89              8         657.70
          61.68              1         517.53
        1040.30              8         431.60
         369.53              3         522.92
         638.13              5         774.37
         757.11              5         345.78
         335.46              4         547.91
          94.86              3         208.22
         967.49              9         380.12
         297.83              3         424.00
         272.26              3         571.98
         352.81              4         180.26
         128.19              3         821.32
         273.76              4         515.71
         243.30              4         323.13
         114.55              3         374.76
         288.58              5         424.98
         256.67              4         704.44
          69.86              1         525.85
         173.84              3         514.61
         223.70              4         465.27
         752.41              7         349.16
         920.89              6         539.63
         575.90              7         446.04
         393.42              5          74.92
         407.27              5         394.87
         188.33              4         572.77
         951.32              8        1042.75
         611.87              6         483.92
          97.85              2         177.47
         179.73              3         241.93
         108.04              3         555.51
         313.29              4         454.87
         153.98              4         436.54
         878.46              9         415.96
         355.69              5         579.41
         123.88              2         246.76
         219.91              3         681.38
         899.88              8         209.43
         193.43              4         513.26
         187.58              3         425.52
         129.87              3         383.67
          66.79              2         495.61
         257.77              3         313.47
         668.73              6         339.55
         801.69              7         677.82
         386.60              5         486.17
          20.89              1         896.96
         419.73              4         412.31
         618.52              7         224.09
         604.77              5         555.88
         331.55              4         515.77
         520.17              8         334.15
         224.56              4         945.86
         364.20              6         528.01
          18.25              1         354.79
         100.53              2         487.96
        1467.36              9         187.62
          61.84              1         466.94
          39.61              2         355.21
         218.80              3         455.66
         113.92              3         552.79
          45.98              1         643.36
         327.48              6         604.77
         639.46              8         332.52
         230.63              4         413.27
         444.63              6         306.48
        1015.30              9         677.33
        1701.57             10         447.25
         258.04              5         395.35
          41.96              2         346.85
         563.34              5         713.71
         271.58              5         365.81
         105.26              3         896.45
         522.49              5         344.30
         298.51              5         553.30
         243.04              4         690.00
         267.43              5         489.94
          57.98              2         489.13
         208.23              3         334.21
         129.03              2        1231.52
         260.54              5         486.91
         297.84              5         566.91
         933.81              8         256.10
         421.43              5         447.05
         895.66              8         299.44
         106.47              2         499.44
         103.32              2         729.71
         923.76              8         189.35
         499.14              4         435.68
         544.65              7         211.62
         795.27              9         388.26
         194.10              4         430.61
         674.36              5         997.27
         275.29              4         653.05
         301.28              5         348.49
          30.97              1         165.17
         162.41              2         318.52
         587.80              5         469.78
         759.66              8         191.86
          94.26              3         322.38
         335.39              4         165.04
         401.59              5         503.30
         363.30              4         506.44
         379.46              5         802.36
          76.94              2         312.13
         698.13              5         167.33
         299.86              4         847.46
         900.89              6         455.10
         405.45              5         435.71
         350.66              5         742.64
          62.66              2         698.70
         888.69              7         703.94
         180.58              3         511.44
         395.05              4        1009.91
         252.31              4         415.24
         602.53              5         323.72
          56.84              2         617.51
         341.12              4         444.86
         240.02              3         338.19
         613.35              7         301.86
         410.53              5         405.02
         101.39              2         699.04
         117.07              2         444.13
         538.65              6         323.17
         120.40              3         579.78
         633.08              7         158.83
         720.94              9         330.80
         155.81              3         524.92
         388.58              6         452.10
         727.74              8         619.53
         181.95              2         601.90
         720.20              8         233.80
         693.34              6         337.56
         301.23              4        1237.83
         701.58              7         753.85
         319.80              4         592.61
         554.67              7         542.78
         304.95              4         362.42
          58.92              2         593.20
          17.67              1         476.15
         224.49              4         606.67
         184.24              3         634.15
          80.34              2         662.65
         150.62              3         798.95
         230.94              4         524.18
        1673.43             11         417.98
         651.11              6         326.86
         437.72              5         307.51
         910.62             10         222.26
          60.64              1         770.17
         420.91              3         325.79
         275.54              5         183.05
         171.75              3         748.34
          95.21              2         917.63
          92.28              2         583.71
         664.12              7         827.72
         503.96              6         404.70
         403.44              4         823.89
          78.55              3        1115.06
         102.29              3         427.99
         184.88              4         270.39
         569.95              5         649.36
         582.83              5         186.91
          45.41              1         480.21
         490.65              4         254.36
         697.88              6         723.83
         262.88              4         367.96
         400.53              5         474.09
         204.48              3         340.33
         378.72              5         314.22
         495.38              5         440.26
         238.95              4         609.68
         105.44              2         539.39
          31.28              1         612.53
         610.62              7         671.94
         602.43              6         584.14
         474.48              6         687.24
         365.21              5         527.44
         415.50              5         540.31
         268.68              5         222.04
          21.11              1         325.08
         450.32              7         382.74
         179.74              3         301.53
         245.50              4         661.30
         372.88              4         621.03
         143.51              2         499.97
          65.60              2         525.54
         177.67              4         599.50
         280.48              3         232.56
          62.70              1         282.99
          20.79              1         765.02
         211.09              3         379.31
         380.85              6         566.52
         108.01              2         325.30
         230.86              3         283.40
         339.92              4         451.27
        1117.93             10         704.11
         118.89              2         412.81
         621.82              8         240.42
         641.48              6         472.27
         347.97              4        1048.07
         142.52              3         553.81
         342.89              4         390.08
         427.44              3         138.13
         416.43              6         340.20
         298.20              4         708.29
         304.33              4         238.07
         180.64              4         340.50
         413.40              5         598.57
         339.86              4         665.80
         741.96              8         375.80
         529.64              6         648.13
        1283.70              9         150.93
          30.11              1         392.36
         156.75              3         434.02
          57.43              1         386.54
         274.47              4         385.22
         742.35              8         575.74
         854.55              8         290.99
        1091.72             10         531.38
        1129.85             10         339.55
         224.08              3         461.37
         556.50              6         395.72
         308.00              4         928.24
         294.12              5         290.82
         304.36              4         660.13
          28.67              1         523.69
         250.06              3         568.68
         296.65              5         790.57
         407.62              4         665.80
         347.37              4         256.33
         346.81              4         620.55
         357.60              4         631.04
         172.11              4         435.27
         436.01              6         708.76
         811.90              6         362.66
         107.09              2         312.01
         537.68              6         495.66
         270.73              5         711.34
         531.69              7         474.89
         149.57              3         657.18
         117.37              2         371.18
         857.47              7         924.82
         244.21              4         170.89
          90.77              3         222.20
         238.63              4         466.75
         492.68              6         692.26
         121.49              3         787.29
         134.25              2         224.76
        1049.83              8         276.01
          60.11              1         609.26
        1551.85              6         382.71
         709.14              6         491.03
          86.65              3         615.12
         536.91              4         466.82
          58.71              1         471.36
         164.91              2         577.56
         458.14              4         257.33
        1375.57              7         247.60
         344.01              4         532.55
         684.99              5         537.48
         208.87              3         626.52
         145.66              2         392.78
         830.16              8         690.23
         191.76              4         705.82
         201.77              3         836.71
         254.90              4         200.89
         164.03              2         220.24
         713.36              6         794.77
         625.76              5         280.27
         321.25              4         361.25
         246.25              3         564.66
         628.29              5         464.26
         101.95              2         698.05
         280.28              4         437.07
         517.98              5         267.10
         560.87              6         176.85
         165.75              2         260.66
          31.16              1         280.84
         217.30              3         466.10
         231.16              4         269.31
         345.22              4         311.91
         103.36              2         354.72
         477.13              5         631.99
        1508.47              9         534.52
         370.59              5         420.66
         467.83              7         333.55
          73.10              2         470.42
         466.43              5         978.84
         860.23              8         670.07
         741.99              6         463.43
         875.91              9         584.23
        1157.47              8         373.10
         207.37              4         188.58
          58.49              2         295.09
         594.77              6         474.75
         345.16              5         684.63
         586.00              5         561.14
         690.31              5         459.11
         737.53              7         337.31
          38.94              1         638.84
         165.18              4         514.91
         160.40              4         454.15
         231.75              3         366.13
          23.42              1         666.54
         169.80              3         591.59
         933.58              7         148.33
         457.40              5         389.77
         432.73              6         533.58
          62.92              2         634.91
          91.43              2         475.94
         180.35              3         505.74
        1046.05             10         489.94
         114.04              3         429.39
         735.18              8         483.76
          69.98              2         109.80
          68.87              2         431.23
          10.33              1         860.41
         392.19              4         710.90
         251.62              4        1015.56
        1503.47             11         139.64
         329.42              5         651.23
